objID,ra,dec,type,u_mag,g_mag,r_mag,i_mag,z_mag,specObjID,clean
1237645941296923476,61.7992047725227,-1.19665684005182,3,23.97795,23.87496,22.07713,22.06388,21.74899,0,1
1237645941296923477,61.7990928991501,-1.10968879871178,3,23.14972,23.38446,21.82453,22.11998,20.85295,0,1
1237645941296923478,61.799364450668,-1.16058037908089,3,23.11666,23.47539,22.38015,22.07077,21.34991,0,1
1237645941296923479,61.7998250879305,-1.20891164331781,3,25.30919,23.62924,22.11244,21.48769,21.2458,0,1
1237645941296923480,61.8000707878011,-1.07670472909429,3,24.54123,24.94612,21.97776,21.56814,20.65032,0,1
1237645941296923481,61.8000940867809,-1.13397876730948,3,23.48007,23.62519,22.35106,21.99412,21.71469,0,1
1237645941296923482,61.8007100339564,-1.19022964226529,3,23.97383,23.7486,21.84308,22.1029,21.00849,0,1
1237645941296923483,61.801299155365,-1.06553277086053,3,22.71538,23.85566,22.27248,21.89136,21.5054,0,1
1237645941296923484,61.8018459066981,-1.13871024360523,3,22.93957,22.44662,21.46155,21.72073,20.39452,0,1
1237645941296857704,61.6869513734756,-1.10561752630828,3,24.6782,22.65986,21.42033,20.97022,20.62918,0,1
1237645941296857707,61.6872241624761,-1.19422311867582,3,23.12331,22.10468,21.34587,21.12658,21.35624,0,1
1237645941296857710,61.6874744103318,-1.07831447100508,3,22.61041,21.39611,20.2723,19.87733,19.84902,0,1
1237645941296857711,61.6891747133753,-1.07808760982412,3,24.47368,24.99785,21.88997,20.91222,20.30483,0,1
1237645941296857712,61.6874844384394,-1.07121657769644,3,25.14349,21.82461,20.67892,20.06453,19.86113,0,1
1237645941296857714,61.6893589887184,-1.17053166431306,3,23.11313,22.07883,20.78271,20.07658,19.66774,0,1
1237645941296857715,61.689192491241,-1.05506161158773,3,24.91237,22.73991,21.07647,20.3699,19.94245,0,1
1237645941296857718,61.6928001764843,-1.22533595966779,3,22.73192,21.64253,20.86977,20.50177,20.40327,0,1
1237645941296857721,61.6927816732968,-1.23918739778151,3,23.11616,22.68857,21.86551,21.48398,21.06143,0,1
1237645941296857722,61.6933603777547,-1.08556897210106,3,24.43316,21.48284,20.70867,20.21987,19.97394,0,1
1237645941296857739,61.5454544282353,-1.19114696370671,3,22.64652,22.89121,21.54707,20.94194,20.36826,0,1
1237645941296857742,61.5465558739771,-1.1534750826424,3,23.7038,23.71789,22.28866,21.78728,21.95464,0,1
1237645941296857745,61.5485159746926,-1.15549770428259,3,25.75648,23.02457,21.6223,20.96843,20.32883,0,1
1237645941296857747,61.5491063727017,-1.09869416693584,3,25.93587,23.58816,22.25849,20.96478,19.98917,0,1
1237645941296857748,61.5496379320036,-1.21229459547048,3,24.83145,22.758,21.12094,20.22693,19.93446,0,1
1237645941296857749,61.549731172307,-1.11685338044292,3,23.18,23.00784,22.17564,22.20139,21.13455,0,1
1237645941296857750,61.5498565293329,-1.19170411613137,3,23.29678,22.84749,21.51866,20.78969,20.49534,0,1
1237645941296857751,61.5501748134872,-1.13201844000907,3,23.89387,23.80486,22.00859,21.70013,21.01115,0,1
1237645941296857752,61.5516593777915,-1.13855891806658,3,25.67944,23.51218,22.21756,21.96052,22.15783,0,1
1237645941296857753,61.5516607071373,-1.06471564786823,3,22.98691,23.81642,21.97141,22.58118,22.09135,0,1
1237645941296857755,61.5521963472382,-1.09487457744019,3,22.84645,22.92978,22.48386,22.23927,21.88482,0,1
1237645941296857756,61.5528686921704,-1.17438693074732,3,23.48609,24.12035,22.30686,22.01186,21.67802,0,1
1237645941296857761,61.5544872713501,-1.12145156473135,3,22.04899,21.90669,20.39285,19.99035,19.40056,0,1
1237645941296857762,61.5543474349957,-1.11043440515581,3,21.81828,22.58169,21.45119,21.37075,21.64763,0,1
1237645941296857763,61.5551754537008,-1.17211862634964,3,24.95743,23.15781,21.99923,21.20858,20.53069,0,1
1237645941296857764,61.5553862001105,-1.23530438790657,3,23.87831,23.76702,21.78666,21.52261,21.66208,0,1
1237645941296857765,61.5554651571678,-1.24182426864255,3,24.58693,23.24394,22.41018,21.2427,20.74972,0,1
1237645941296857766,61.5556524925127,-1.20345360163153,3,25.47192,23.30877,22.32427,21.15337,20.89565,0,1
1237645941296857768,61.5568504841173,-1.07748595626833,3,21.95299,22.54552,20.70053,19.87518,19.36474,0,1
1237645941296857769,61.5572618965948,-1.17077997251523,3,24.38634,23.36551,21.27864,20.77293,20.2358,0,1
1237645941296857770,61.558151920914,-1.16071436511111,3,23.52772,23.10222,21.57983,21.37958,21.24967,0,1
1237645941296857772,61.5583582384015,-1.08242813638602,3,23.54371,23.14675,21.96021,20.69802,20.41185,0,1
1237645941296857773,61.5580754586446,-1.08352690751774,3,24.80365,24.99994,21.90754,21.44102,22.48048,0,1
1237645941296857776,61.5588809820484,-1.08877835336986,3,23.62033,24.33309,22.3167,23.17432,22.82783,0,1
1237645941296857777,61.5595430155607,-1.22957165538719,3,25.92275,24.56448,21.61421,20.63671,19.97458,0,1
1237645941296857778,61.5595936685492,-1.17874740507381,3,24.20392,23.95997,22.09505,20.9274,20.27348,0,1
1237645941296857780,61.5611914254728,-1.15172681475468,3,24.12409,23.3522,22.27051,22.24489,22.27548,0,1
1237645941296857781,61.562082069014,-1.2129095956085,3,24.33854,22.16945,20.83917,20.21485,19.66219,0,1
1237645941296857782,61.5626972906427,-1.22914939227387,3,24.22903,23.51592,22.41562,21.54952,21.17706,0,1
1237645941296857783,61.5626093224913,-1.21484606922723,3,25.12393,23.58072,22.20681,21.89667,20.90042,0,1
1237645941296857784,61.5636928027263,-1.05161027766083,3,24.56209,23.90456,22.16701,21.8068,21.10657,0,1
1237645941296857785,61.5642877615974,-1.12059936391027,3,26.46538,22.51931,20.69874,19.98623,19.40485,0,1
1237645941296857787,61.5661478097219,-1.16160949128322,3,22.23499,22.55954,21.08499,20.25529,19.72636,0,1
1237645941296857788,61.5665460578319,-1.05965138486095,3,25.94844,23.69907,22.18458,21.38599,21.01355,0,1
1237645941296857789,61.5677041150694,-1.21795009769615,3,23.16216,23.41988,22.49974,22.03196,21.37142,0,1
1237645941296857792,61.5679482436091,-1.17909277328396,3,22.83465,23.54019,22.21181,21.89685,21.44359,0,1
1237645941296857793,61.5679972126953,-1.10397357186567,3,24.96172,22.87025,21.52885,21.10358,21.45338,0,1
1237645941296857794,61.5686695076217,-1.2230043206004,3,24.14284,22.93568,22.07816,21.20696,21.06116,0,1
1237645941296857795,61.5685994774578,-1.07523751403214,3,24.56001,23.71412,22.4499,22.12377,21.35891,0,1
1237645941296857796,61.5689192606413,-1.13745156245331,3,24.06119,23.69572,21.79016,21.72972,20.67344,0,1
1237645941296857797,61.5694727564951,-1.05311454057363,3,23.20293,22.48335,21.6102,20.73766,20.17039,0,1
1237645941296857798,61.5701035635153,-1.09199427528513,3,25.08753,23.36563,22.06841,21.64368,20.73546,0,1
1237645941296857799,61.5701983040163,-1.08895953758535,3,22.99244,22.9682,21.19897,20.22074,19.81902,0,1
1237645941296857800,61.5719490951716,-1.20703086686283,3,23.69459,23.1457,21.8513,21.62642,21.15679,0,1
1237645941296857807,61.5737645172371,-1.19304931074477,3,24.10303,24.0143,22.19024,21.83204,21.09163,0,1
1237645941296857808,61.5740790091694,-1.07696302775245,3,23.35924,22.87434,22.2529,22.71337,22.48632,0,1
1237645941296857809,61.575439857862,-1.21812098203085,3,25.63214,23.23172,21.92731,22.19772,22.06714,0,1
1237645941296857811,61.5751330790986,-1.08864901857273,3,22.82521,22.62083,21.00583,20.10188,19.83746,0,1
1237645941296857812,61.5757505263981,-1.08552832457503,3,24.56202,23.22002,21.10906,20.30669,19.72797,0,1
1237645941296857814,61.5776362158212,-1.13762451435413,3,23.26951,22.40066,21.44662,22.09078,21.12308,0,1
1237645941296857815,61.5776007993708,-1.08241773855185,3,25.43335,24.10073,22.13289,22.09497,20.70446,0,1
1237645941296857816,61.5781599534703,-1.24200968899862,3,23.06794,22.80178,21.39775,22.03261,21.32884,0,1
1237645941296857817,61.5781252237913,-1.09903843534682,3,22.01212,22.5547,20.56157,21.13329,25.13241,0,1
1237645941296857818,61.5783695560942,-1.0766611443176,3,22.90505,22.73299,21.65586,21.54213,21.11771,0,1
1237645941296857819,61.5789468075606,-1.13498340374585,3,23.14882,23.03288,21.84103,21.45843,21.08733,0,1
1237645941296857820,61.5790386815777,-1.05453038110979,3,26.01105,23.14621,21.18246,20.36362,19.80948,0,1
1237645941296857823,61.5795989460897,-1.13167989799059,3,22.54145,22.9989,21.85213,22.43559,21.60483,0,1
1237645941296857824,61.5802595083869,-1.10603195142347,3,24.19541,23.19042,21.80058,20.96623,20.69129,0,1
1237645941296857825,61.5803154087823,-1.05627725104938,3,23.45439,23.78963,22.2991,21.82716,21.09992,0,1
1237645941296857826,61.5805737120111,-1.09191823346738,3,22.37784,22.85866,21.45513,21.35744,20.8553,0,1
1237645941296857828,61.5812414562781,-1.15609301437661,3,23.55474,22.92994,21.77139,20.68889,20.10272,0,1
1237645941296857831,61.5818968419917,-1.21913324528756,3,25.89408,25.01843,22.17017,22.13935,21.90478,0,1
1237645941296792113,61.537107350851,-1.16787927993138,3,22.43373,21.47994,20.08051,19.57309,18.97687,0,1
1237645941296792116,61.5390533909533,-1.10861028473075,3,24.85559,23.29492,22.25578,21.54687,21.07694,0,1
1237645941296792118,61.5406951418139,-1.20547231512779,3,22.73063,22.08295,21.13399,20.42272,20.15947,0,1
1237645941296792119,61.5425170328319,-1.06130901116209,3,24.84277,21.77448,20.33659,19.7452,19.30956,0,1
1237645941296792120,61.5425861763763,-1.16234113990224,3,24.82662,22.75313,21.60374,20.7627,20.22579,0,1
1237645941296792136,61.3956775073009,-1.08299580288943,3,23.74359,22.43314,21.60516,20.87505,20.18732,0,1
1237645941296792138,61.3964989404661,-1.2348575867307,3,23.86462,23.49818,22.09832,21.29359,21.87903,0,1
1237645941296792139,61.3980676393969,-1.19289749892811,3,22.60243,23.26697,22.09466,22.26576,21.67094,0,1
1237645941296792140,61.3989969780857,-1.06064439402729,3,23.19816,23.16536,22.47966,21.76807,23.05971,0,1
1237645941296792143,61.401519060234,-1.09690208261541,3,26.05189,23.9181,22.67571,21.6765,20.65931,0,1
1237645941296792144,61.4030364892355,-1.13577125369265,3,22.36768,22.69434,21.59152,21.59089,21.1271,0,1
1237645941296792145,61.4032841276538,-1.11835054104049,3,22.88221,22.9764,21.87343,21.74742,20.91597,0,1
1237645941296792146,61.4042301410408,-1.13124642179537,3,24.29721,23.3107,21.8603,22.03759,21.23768,0,1
1237645941296792147,61.4046786939353,-1.16001822467004,3,24.75827,23.63495,22.42746,21.51402,21.00132,0,1
1237645941296792148,61.4048701888519,-1.08389107004618,3,24.82436,23.26962,21.90667,21.06286,20.55069,0,1
1237645941296792149,61.4055200198759,-1.167690331359,3,21.81239,21.8608,21.16204,20.84085,20.96862,0,1
1237645941296792150,61.4054492066801,-1.0605797711157,3,23.61518,24.29228,22.37467,21.67584,21.42021,0,1
1237645941296792151,61.4062089379039,-1.08587893127401,3,24.03201,22.98417,22.18918,22.06217,21.3286,0,1
1237645941296792152,61.4066338993847,-1.07048604888042,3,24.69637,24.2697,22.41129,21.59645,21.24151,0,1
1237645941296792154,61.4073356854902,-1.15191809517622,3,23.72024,24.45539,21.79912,21.10234,20.3951,0,1
1237645941296792158,61.4092969000589,-1.06790733776503,3,23.17825,23.68191,22.03237,21.51576,21.18195,0,1
1237645941296792160,61.4097036944564,-1.13244947605982,3,22.76445,22.72485,21.33077,20.90153,20.82839,0,1
1237645941296792161,61.4100510318248,-1.20370330157628,3,24.36423,23.6008,22.1951,22.25489,22.33565,0,1
1237645941296792162,61.4101118785152,-1.13928077899566,3,23.96695,24.03532,21.86221,21.35793,21.05712,0,1
1237645941296792163,61.4104821721154,-1.21163895555571,3,25.01742,24.48664,22.36483,21.41051,20.67291,0,1
1237645941296792165,61.4121088236503,-1.13456872806081,3,23.65924,23.3343,22.21356,22.14513,21.07715,0,1
1237645941296792166,61.4120377141556,-1.09688609119293,3,24.39005,22.33439,21.6324,20.65434,20.9392,0,1
1237645941296792167,61.4126490447906,-1.14880480954017,3,25.32334,23.62038,22.71178,23.0486,21.41421,0,1
1237645941296792169,61.4133037434828,-1.17921772300267,3,23.98029,23.08978,22.06326,21.64445,21.45077,0,1
1237645941296792170,61.4134828515176,-1.18844156340307,3,23.37072,23.65055,22.64946,22.05039,22.41207,0,1
1237645941296792171,61.4143036036468,-1.10498759055825,3,23.98859,22.62018,21.19096,20.74756,20.34485,0,1
1237645941296792172,61.4149244904929,-1.10857859562954,3,24.76433,24.67091,22.15793,22.4308,21.59013,0,1
1237645941296792176,61.4158398323306,-1.07219664214538,3,25.872,24.19178,22.51626,21.99874,21.20156,0,1
1237645941296792178,61.4176273326218,-1.13430459729183,3,24.18549,22.66794,21.44853,20.99081,20.81191,0,1
1237645941296792179,61.4199687975995,-1.18579970084274,3,24.23558,23.60978,22.12795,21.57583,20.65751,0,1
1237645941296792180,61.4194116263458,-1.11373386088317,3,23.00271,23.50255,21.41703,20.3989,19.83175,0,1
1237645941296792182,61.4236393144699,-1.15221988406549,3,24.53611,22.97431,21.15122,20.7352,20.38897,0,1
1237645941296792183,61.4242136415127,-1.10218362056271,3,22.87147,23.34025,21.8339,21.29749,20.49428,0,1
1237645941296792186,61.4264281413725,-1.13811704673242,3,22.91689,22.945,21.99781,21.61309,20.50123,0,1
1237645941296792187,61.4255301620157,-1.1371799294465,3,24.44864,24.70767,22.33008,21.54821,22.16363,0,1
1237645941296792188,61.4273445893922,-1.08056766712552,3,24.43978,23.50595,22.43281,21.62521,21.36798,0,1
1237645941296792189,61.4274203510705,-1.16033047798435,3,25.80564,24.35613,22.06911,21.54415,20.77824,0,1
1237645941296792191,61.4293055446647,-1.2351293949745,3,26.36649,23.88943,21.56945,20.39726,20.48947,0,1
1237645941296792192,61.4291066155379,-1.18563749366436,3,23.25695,22.69753,21.87356,21.45507,21.82767,0,1
1237645941296792193,61.4293812641899,-1.07096752850156,3,23.26592,22.60135,21.38336,20.64888,19.9255,0,1
1237645941296792195,61.4300365120923,-1.19140261074518,3,22.84705,22.82598,22.12518,21.27936,21.06765,0,1
1237645941296792196,61.4303783813255,-1.07886587904338,3,23.12397,24.43364,22.51153,22.83212,22.51208,0,1
1237645941296792197,61.4308789381595,-1.17602930602919,3,22.74123,22.71375,21.25326,20.75218,20.40936,0,1
1237645941296792199,61.4320248262292,-1.24133261379373,3,24.34388,23.83771,22.20918,21.81244,21.58013,0,1
1237645941296792200,61.4322590775337,-1.16195981621114,3,24.80681,22.69971,21.44613,21.56006,20.59704,0,1
1237645941296792202,61.4337111856808,-1.2273696276685,3,23.22513,22.9839,21.46984,20.97002,20.99018,0,1
1237645941296792204,61.4346618014267,-1.08374628424138,3,24.24361,23.14232,21.19829,20.20061,19.86673,0,1
1237645941296792205,61.4350778143674,-1.10758086446846,3,23.63607,22.30441,21.12892,21.23665,20.83713,0,1
1237645941296792206,61.4355301565794,-1.15110348488969,3,25.96445,23.5589,22.02402,21.08289,20.73229,0,1
1237645941296792209,61.4369183301217,-1.08708016947598,3,22.92562,23.37654,22.17639,21.61744,20.77184,0,1
1237645941296792210,61.4369937586995,-1.0728784082813,3,24.9969,24.17441,22.09389,21.3133,20.18265,0,1
1237645941296792211,61.4376348547513,-1.17900099419579,3,23.01506,22.27824,20.6489,20.23787,20.28678,0,1
1237645941296792212,61.4379834552538,-1.09448575287533,3,21.32218,21.14154,19.25904,18.64464,17.84297,0,1
1237645941296792213,61.4379941595807,-1.11428678496839,3,23.4073,23.3527,21.72995,21.54943,20.69342,0,1
1237645941296792214,61.4398089834507,-1.08623529377573,3,22.89402,22.98722,21.79387,21.536,21.05807,0,1
1237645941296792216,61.4393366939878,-1.24154860917163,3,24.9,25.78128,22.43552,21.51882,20.93542,0,1
1237645941296792217,61.4393978149141,-1.16981144160105,3,24.76319,24.59057,22.69871,22.28074,21.69517,0,1
1237645941296792220,61.4400345109148,-1.23685480032873,3,23.35056,23.10692,21.88046,21.28377,20.57262,0,1
1237645941296792221,61.4409411793953,-1.17559772636703,3,23.05925,23.08808,21.75373,21.23674,20.72544,0,1
1237645941296792224,61.4415918869219,-1.21813914563145,3,23.53156,24.01323,21.27789,20.42779,19.76775,0,1
1237645941296792225,61.4419999137548,-1.1858183022253,3,25.27137,23.84546,21.6687,21.35315,21.43028,0,1
1237645941296792226,61.4419296524975,-1.07309441924593,3,25.38863,23.92474,22.26367,21.73721,21.44986,0,1
1237645941296792228,61.4421833870387,-1.15434299246952,3,23.63577,23.52824,22.23409,22.40508,21.69521,0,1
1237645941296792230,61.442360834658,-1.09775132428345,3,28.12522,20.75069,18.77659,19.03737,17.71672,0,1
1237645941296792231,61.445653634163,-1.09492996124385,3,25.27837,24.30201,21.61366,21.14259,21.51949,0,1
1237645941296792232,61.4430352407192,-1.10352549290008,3,21.44501,22.42905,21.25918,20.79363,20.18377,0,1
1237645941296792233,61.4446499240541,-1.12109679435686,3,22.59809,25.95154,20.25556,19.79527,18.88853,0,1
1237645877936062584,338.88771340369,-0.0235050342824276,3,21.28694,19.87985,18.86097,18.33257,18.03928,0,1
1237645877936062617,338.890961832343,-0.0447469988428679,3,22.03216,21.30014,20.62937,20.29667,19.71779,0,1
1237645879578722889,52.1465060662338,1.27111548303043,3,22.82303,22.46331,21.80516,21.8941,21.1069,0,1
1237645879578722999,52.0680919951235,1.27279424205663,3,23.54266,23.32028,21.80437,20.91211,20.26985,0,1
1237645879578788061,52.2232764811902,1.27193581089917,3,21.96741,21.98756,21.33457,20.60702,20.82545,0,1
1237645879578788147,52.2021882046487,1.27286577469228,3,25.36326,21.89844,20.94794,20.98734,22.59655,0,1
1237645879578788187,52.2297171276487,1.26994036387465,3,22.71858,21.97008,20.78319,20.17239,19.76009,0,1
1237645879578788544,52.2970216492814,1.27124257509411,3,23.61137,22.87556,21.55851,21.83782,21.28159,0,1
1237645879578788551,52.3037822080252,1.27229937500664,3,23.32036,22.13113,20.63617,20.21097,19.52211,0,1
1237645941297119865,62.1444357903204,-1.14828699627815,3,22.70738,23.84221,22.09872,22.0229,22.16273,0,1
1237645941297119866,62.1461083013586,-1.05144186350228,3,24.35932,24.20342,22.85384,21.99539,21.82226,0,1
1237645941297119867,62.1467822908852,-1.18280841040641,3,23.48169,23.32213,21.88183,21.37864,21.04454,0,1
1237645941297119870,62.1478721172847,-1.09129027990646,3,23.3814,23.71029,21.7968,21.12344,20.34287,0,1
1237645941297119871,62.1487534932245,-1.09642309649162,3,23.47766,23.08438,22.14367,21.59204,21.18279,0,1
1237645941297119872,62.148702734645,-1.18427228420843,3,22.42243,23.74482,21.63675,22.29653,22.39642,0,1
1237645941297119873,62.148926508208,-1.11668745628487,3,24.95334,24.88877,22.31705,21.96609,21.26146,0,1
1237645941297119875,62.1493868322113,-1.13287475061574,3,23.9822,23.87407,22.53812,22.56247,21.54648,0,1
1237645941297119877,62.1497721063768,-1.06542444293933,3,23.61087,23.02468,21.76037,21.58747,21.122,0,1
1237645941297119878,62.150470198891,-1.08325233267375,3,23.13147,23.11525,22.11418,22.1662,21.52647,0,1
1237645941297119879,62.1520053736197,-1.18470052109576,3,23.9048,23.96373,22.4422,22.40578,22.18474,0,1
1237645941297119882,62.1556580957086,-1.20031921747584,3,22.47005,23.58816,21.70867,20.77523,20.29245,0,1
1237645941297119883,62.1556028076961,-1.07962185627354,3,23.96189,23.24957,22.22956,22.3661,22.4767,0,1
1237645941297119884,62.1592275298283,-1.0666927897248,3,23.8186,23.09671,21.82026,21.1359,22.03724,0,1
1237645941297119886,62.1595505978543,-1.22967481703204,3,24.12446,24.42517,22.70111,25.28363,23.99457,0,1
1237645941297119887,62.1619910222506,-1.2367455726762,3,23.2798,22.87547,21.45272,21.02768,20.88671,0,1
1237645941297119888,62.1633655427238,-1.15276306969404,3,24.88437,23.72518,22.37964,22.05585,21.19039,0,1
1237645941297119889,62.1645819269355,-1.17018811161689,3,24.78828,23.08312,22.2396,21.91206,23.31797,0,1
1237645941297119890,62.1649023723305,-1.14117668670101,3,23.92455,23.84826,22.25955,21.8975,21.67972,0,1
1237645941297119893,62.166189983461,-1.1762955649901,3,23.53532,24.19569,22.49199,21.97627,22.47352,0,1
1237645941297119894,62.166586168801,-1.05997819341198,3,23.94475,23.67665,22.15205,22.02164,21.62488,0,1
1237645941297119896,62.1691461592147,-1.08752248252276,3,22.92232,23.28484,22.32871,22.06932,21.90649,0,1
1237645941297119897,62.1691265235777,-1.17165510751138,3,24.82359,24.301,22.75983,22.62321,21.98761,0,1
1237645941297119902,62.1710002337145,-1.09741589374285,3,25.65635,24.46719,21.97885,20.64445,20.18364,0,1
1237645941297119903,62.170976240057,-1.06481620448978,3,23.03743,23.31285,22.47812,21.84103,21.62555,0,1
1237645941297119906,62.1713687230496,-1.07490754682946,3,25.30064,23.30575,21.9334,21.31488,19.79391,0,1
1237645941297119907,62.172005843944,-1.24184735254086,3,24.69026,23.79817,22.14772,21.54418,20.89143,0,1
1237645941297119908,62.1730290170007,-1.20650360131719,3,23.26682,23.52171,21.00995,20.60286,20.62135,0,1
1237645941297119909,62.176409528592,-1.21204960023494,3,24.55762,22.59654,21.79716,21.12873,20.68902,0,1
1237645941297119914,62.1823233078482,-1.21908047054053,3,25.45023,22.55297,21.22042,20.63116,20.21632,0,1
1237645941297119917,62.1846719987908,-1.23054889642825,3,23.08266,23.07492,21.95164,21.87647,21.3497,0,1
1237645941297119919,62.1858162079042,-1.11535732426537,3,21.0493,21.59348,20.24627,20.49067,19.43327,0,1
1237645941297119920,62.1861208749874,-1.14947819645716,3,22.43076,22.89337,21.8886,21.83801,20.81675,0,1
1237645941297119922,62.1876928537933,-1.13618506665206,3,24.96051,22.40681,21.0526,20.84628,19.92326,0,1
1237645941297119927,62.1903391018557,-1.22398276699459,3,25.34752,23.10867,22.19365,21.52374,20.78349,0,1
1237645941297119928,62.1901588449921,-1.08300417578797,3,24.67723,23.88386,22.60126,23.16063,22.06303,0,1
1237645941297119929,62.1903865810285,-1.10141666741224,3,24.06857,23.67685,22.42678,23.08917,22.7467,0,1
1237645941297119930,62.1912236500907,-1.11532759864269,3,25.45211,23.55861,22.20846,22.09973,21.73661,0,1
1237645941297119931,62.191690342141,-1.07538514327281,3,24.32497,22.29157,21.08768,20.28008,19.77863,0,1
1237645941297119933,62.1931678822194,-1.2158897868703,3,23.60645,24.5807,21.56344,20.7988,20.40759,0,1
1237645941297119934,62.1938452691458,-1.22453334452877,3,25.28338,23.23712,21.90868,21.62808,21.61349,0,1
1237645941297119936,62.1960726653022,-1.0976408111263,3,24.11364,23.81096,22.31026,21.30388,20.44152,0,1
1237645941297119937,62.1962348163437,-1.13308242467987,3,23.40896,23.17357,22.13838,21.12976,20.5017,0,1
1237645941297119939,62.1967700960795,-1.06660505362786,3,24.9079,23.63569,22.63437,21.21431,20.53017,0,1
1237645941297119940,62.1971809335349,-1.09523241115793,3,26.42921,23.43258,22.18715,22.20545,21.60088,0,1
1237645941297119941,62.1977581273618,-1.20983019604099,3,25.15236,23.4472,22.40071,21.9298,20.73622,0,1
1237645941297119942,62.1981280966068,-1.12023719988672,3,23.56008,23.67826,22.06881,22.26675,21.61423,0,1
1237645941297119943,62.2006714461935,-1.07962484859694,3,23.64705,23.35696,21.91138,21.40344,21.05061,0,1
1237645941297119945,62.2018097061297,-1.13476287803308,3,24.39605,21.79954,21.08671,20.55861,23.16803,0,1
1237645941297119947,62.2027088008066,-1.06341514749566,3,23.86155,22.70544,21.43729,21.04635,21.04827,0,1
1237645941297119952,62.2047375585444,-1.06238469226459,3,23.07103,23.85935,22.5103,21.35182,20.35711,0,1
1237645941297119956,62.2067089001163,-1.24282575431394,3,23.80279,24.43563,21.94309,21.37661,20.72726,0,1
1237645941297119960,62.2107977215223,-1.16183901222688,3,22.8642,23.20724,22.14148,21.81048,23.41913,0,1
1237645941297119962,62.2110741153873,-1.10411032867451,3,25.67882,24.88144,21.57717,21.28976,20.35724,0,1
1237645941297119965,62.2155292116134,-1.11258784510825,3,23.54082,23.22652,21.46176,20.66851,19.79288,0,1
1237645941297119966,62.2161973737329,-1.06950397726379,3,23.07887,23.45644,22.11104,22.30532,21.79156,0,1
1237645941297119968,62.2178912020248,-1.11801742732479,3,24.21891,22.97625,21.22758,20.50577,20.27393,0,1
1237645941297119969,62.2179828193873,-1.21923105585316,3,22.27155,23.04573,21.52537,20.93806,20.52832,0,1
1237645941297119970,62.2183298498903,-1.15376410396435,3,24.42276,25.18527,22.24647,22.7546,21.82773,0,1
1237645941297119971,62.2191598791483,-1.19495514431811,3,23.76241,23.13309,22.62762,21.54324,21.13423,0,1
1237645941297119972,62.2204548473758,-1.18583620395291,3,23.39885,23.23492,22.36071,22.32245,22.27246,0,1
1237645941297119973,62.2209680607358,-1.1760334116848,3,23.85028,23.62286,22.15588,22.76031,21.66683,0,1
1237645941297119975,62.2230252955906,-1.16656790608361,3,23.75008,23.59254,22.35336,22.32898,21.67813,0,1
1237645941296661248,61.180219839707,-1.15373326730105,3,23.97803,23.1921,22.04484,22.64855,21.71076,0,1
1237645941296661250,61.1822726711337,-1.06602923848241,3,23.65839,24.74899,22.42916,21.53658,20.86996,0,1
1237645941296661252,61.1829409743385,-1.18557107717945,3,22.84261,23.00854,21.75146,21.11382,20.54204,0,1
1237645941296661261,61.1859312169324,-1.09606442250942,3,23.50902,23.07136,21.44498,20.95409,20.41303,0,1
1237645941296661262,61.1873026827363,-1.10924114676424,3,25.7899,23.87286,22.29105,22.36533,21.5756,0,1
1237645941296661263,61.1877238916719,-1.22510641112136,3,22.81761,22.20078,21.13742,20.66248,20.01863,0,1
1237645941296661264,61.1873364908715,-1.19004832553305,3,22.45156,22.46948,21.32692,21.32326,20.84859,0,1
1237645941296661265,61.1874054471807,-1.05926561206653,3,22.19473,21.77635,21.17757,20.68169,20.69392,0,1
1237645941296661267,61.1916850430888,-1.14272707198413,3,25.04049,24.54048,22.10168,21.5699,20.86796,0,1
1237645941296661268,61.1924235251204,-1.16226819029348,3,24.62182,23.22219,21.3292,20.27297,20.1192,0,1
1237645941296661271,61.1953879065299,-1.23016466203873,3,23.51862,22.68279,21.36049,20.50185,20.06539,0,1
1237645941296661272,61.1965346690798,-1.10164612557379,3,23.49291,22.77361,21.63269,21.34702,21.14113,0,1
1237645941296661273,61.1970559248767,-1.18816255212112,3,24.82207,22.9435,21.71015,21.02252,20.55356,0,1
1237645941296661274,61.1985075040179,-1.15748735618051,3,19.70703,20.22354,18.68853,18.84897,21.4348,0,1
1237645941296661275,61.1991104026799,-1.18578386707516,3,21.38408,22.45859,19.83245,19.63799,18.96738,0,1
1237645941296661276,61.1998550648772,-1.22495839717057,3,23.69868,22.79725,20.94197,20.13009,19.6209,0,1
1237645941296661277,61.1996385335749,-1.20439452880421,3,23.94239,23.31988,22.05572,21.32927,21.2388,0,1
1237645941296661281,61.2007592020096,-1.15396966907071,3,20.96063,21.29326,19.01068,19.07879,19.00654,0,1
1237645941296661282,61.2018376309857,-1.06254439103014,3,22.93216,22.34334,21.35261,20.76431,20.92672,0,1
1237645941296661283,61.2021851697615,-1.10754503650664,3,24.06314,23.48008,21.7329,21.33055,20.80837,0,1
1237645941296661284,61.2032725004686,-1.07375806612301,3,25.31022,24.01699,22.47611,21.43627,20.72442,0,1
1237645941296661285,61.2040725546362,-1.20843517174099,3,24.27516,23.36922,22.18241,21.77382,21.48481,0,1
1237645941296661286,61.2048887733597,-1.07106535836212,3,23.2813,22.3461,20.97295,20.58566,20.01713,0,1
1237645941296661293,61.2104464937722,-1.22106242631748,3,23.02895,22.96052,22.10204,21.90993,21.76087,0,1
