objID,ra,dec,type,u_mag,g_mag,r_mag,i_mag,z_mag,specObjID,clean
1237645941297250566,62.4576717275122,-1.2437899229574,6,22.2227,20.14775,19.15732,18.74286,18.54151,0,1
1237645941297250570,62.4599877485379,-1.21538899951185,6,23.85809,21.3951,19.89743,18.55544,17.87267,0,1
1237645941297250571,62.4617699214704,-1.21497372069157,6,24.1764,22.53575,21.18279,20.60904,20.38971,0,1
1237645941297250579,62.4858686054565,-1.19055535002339,6,22.72055,20.44024,19.7149,19.41976,19.33352,0,1
1237645941297250581,62.485131579105,-1.19200134300429,6,24.36646,23.0597,21.96587,20.38633,19.85236,0,1
1237645941297250584,62.4904006415294,-1.20799810506235,6,21.64441,20.45452,19.84747,19.51314,19.34122,0,1
1237645941297250587,62.4929147756098,-1.11693352290142,6,22.90915,20.28866,18.93911,18.31348,17.97523,0,1
1237645941297250594,62.5046992165289,-1.16455407083575,6,23.34691,21.48609,19.96976,18.6703,17.99551,0,1
1237645941297250596,62.5059610166118,-1.16452230795698,6,24.24993,23.78632,23.10309,22.22372,21.17958,0,1
1237645941297250598,62.5050086835046,-1.10384015836003,6,23.33596,20.7913,19.35737,18.70839,18.39396,0,1
1237645941297250600,62.5099737556072,-1.07642057898761,6,22.65337,20.21492,19.23765,18.86051,18.58211,0,1
1237645941297250601,62.515573090281,-1.16786604009186,6,23.02584,21.08566,19.97405,19.4567,19.12331,0,1
1237645941297250603,62.5163132014218,-1.09160028924938,6,22.9165,20.95898,19.5581,18.12516,17.34778,0,1
1237645941297250606,62.5180087340269,-1.08255089770776,6,24.31762,20.86913,19.32956,18.27612,17.65205,0,1
1237645941297250607,62.5172547360222,-1.08231543453404,6,23.49508,22.15323,21.58578,21.56559,21.52458,0,1
1237645941297250613,62.5322671661476,-1.0906663261275,6,23.66079,20.45534,19.01947,18.38388,18.06498,0,1
1237645941297250614,62.5320070438563,-1.09027397435953,6,24.36354,21.51708,20.25552,19.91861,19.41007,0,1
1237645941297250616,62.5353052953407,-1.12643867226314,6,23.28376,20.63568,19.15146,17.87852,17.19311,0,1
1237645941297250620,62.5429106958799,-1.23237883612374,6,23.13757,20.57092,19.17168,18.49901,18.12294,0,1
1237645941297250623,62.548883772938,-1.09109086125147,6,24.29098,21.17236,19.60048,18.44569,17.82036,0,1
1237645941297250624,62.5493750167662,-1.11569724533344,6,23.20894,20.41747,19.43541,19.00424,18.794,0,1
1237645941297250626,62.5517567221431,-1.20275376809767,6,23.05917,20.68635,19.23087,18.53566,18.13421,0,1
1237645941297250628,62.5569573707566,-1.06790150676297,6,22.86318,20.62014,19.09485,18.40207,17.99112,0,1
1237645941297250629,62.5573066473447,-1.23660048028631,6,23.80538,20.93521,19.50826,18.94917,18.57928,0,1
1237645941297250632,62.5717606885099,-1.07901388215615,6,22.93781,20.11302,18.5777,17.8224,17.44149,0,1
1237645941297250634,62.5896251367902,-1.24282932834175,6,23.50735,20.66514,19.15507,18.42046,18.03232,0,1
1237645941297250647,62.4471685310299,-1.12926389609219,6,22.75498,22.05523,20.5827,19.21903,18.44796,0,1
1237645941297250649,62.4565965440561,-1.13859419948774,6,23.82062,21.4695,19.98806,18.5756,17.85539,0,1
1237645941297250650,62.4591754604717,-1.08152304866079,6,25.04131,21.57403,20.16492,19.22756,18.68585,0,1
1237645941297250651,62.4675774353547,-1.11461053641154,6,23.43442,22.31468,20.70089,19.16339,18.29591,0,1
1237645941297250654,62.4727332617277,-1.16384059102752,6,23.20235,21.46571,19.93922,18.4966,17.71011,0,1
1237645941297250656,62.4715820192757,-1.1632976989613,6,23.61446,23.2245,22.14431,22.24417,22.19365,0,1
1237645941297250658,62.4839993189058,-1.16175804913795,6,23.86068,21.83111,20.23599,18.62327,17.76593,0,1
1237645941297250659,62.4845345906059,-1.1082998877073,6,24.33207,21.52967,20.0229,19.00313,18.42665,0,1
1237645941297250661,62.4954987075684,-1.09012230622914,6,24.31664,21.69561,20.19018,18.76059,17.95886,0,1
1237645941297250662,62.5079903004004,-1.16861654851103,6,25.55032,22.22091,20.55068,19.31735,18.62046,0,1
1237645941297250663,62.5171182183347,-1.23912533120676,6,23.90482,22.49794,20.79321,19.32208,18.60036,0,1
1237645941297250664,62.5322726765115,-1.17306019141371,6,24.703,21.75092,20.27775,19.25888,18.66511,0,1
1237645941297250665,62.5365135089201,-1.15407132140283,6,23.95975,21.70455,20.17514,18.86673,18.15357,0,1
1237645941297250666,62.5379688401368,-1.19870170849315,6,24.93756,22.07722,20.71549,19.13832,18.36178,0,1
1237645941297250668,62.5393865659105,-1.19166544008277,6,23.46461,21.35828,19.83319,18.63221,17.96095,0,1
1237645941297250675,62.5437335667547,-1.15687416936987,6,23.28802,22.12362,20.53032,19.48044,18.94351,0,1
1237645941297250680,62.5907134820679,-1.09045373312684,6,25.43384,21.59647,19.96677,18.70043,18.05054,0,1
1237645941297250681,62.5895797222018,-1.09228690840298,6,24.30614,22.74586,21.14164,20.39534,19.82464,0,1
1237645941297250709,62.4996626726465,-1.08973283587997,6,22.08142,21.8271,21.53152,21.27686,20.90509,0,1
1237645941297250711,62.50996344882,-1.19254638619553,6,21.666,20.62054,20.10997,19.86826,19.74018,0,1
1237645941297250713,62.5138257010493,-1.22916064121855,6,21.48902,20.58882,20.19954,19.99612,19.82854,0,1
1237645941297250720,62.5359423556531,-1.24122142717037,6,21.59498,20.5368,20.14655,19.95858,19.84522,0,1
1237645941297250747,62.5748560747112,-1.19267591962375,6,23.69649,23.79644,21.82851,20.6199,19.8205,0,1
1237645941297250780,62.4447752912638,-1.24406361296529,6,23.20625,21.44071,20.09826,19.51584,19.22367,0,1
1237645941297250792,62.4543134435285,-1.10691276772386,6,24.20858,21.79185,20.31382,19.6065,19.18743,0,1
1237645941297250800,62.4581334634812,-1.1475917765467,6,23.05027,21.89727,21.31857,20.98357,20.79047,0,1
1237645941297250802,62.4600549169776,-1.19934425942093,6,23.03544,22.40894,21.87238,22.00749,22.37312,0,1
1237645941297250804,62.461566820924,-1.10141292834239,6,23.27919,22.01517,20.59966,19.74267,19.14442,0,1
1237645941297250805,62.4636987981698,-1.22898766792244,6,25.42604,21.8268,20.50557,19.97762,19.7018,0,1
1237645941297250806,62.4651109614936,-1.13179353828685,6,24.72356,22.96108,21.26243,19.89528,19.20983,0,1
1237645941297250810,62.4713292512974,-1.21616403548062,6,22.8724,22.64257,22.51871,22.08788,21.51387,0,1
1237645941297250813,62.4754271025461,-1.24029785740876,6,23.11081,22.49831,21.8163,21.43067,20.90733,0,1
1237645941297250821,62.4788424393554,-1.16664540661881,6,25.22646,22.92728,21.32234,20.75525,20.52098,0,1
1237645941297250824,62.4808472776052,-1.23937040927582,6,23.915,22.37168,21.16833,20.60891,20.28705,0,1
1237645941297250827,62.4821512326288,-1.2061748442663,6,23.13091,22.26905,21.13915,20.56177,20.1971,0,1
1237645941297250831,62.4862291395318,-1.16654118333716,6,23.15604,21.80394,21.21007,20.89409,20.77931,0,1
1237645941297250833,62.4874007002283,-1.11257061009166,6,24.9693,22.2168,21.11061,20.32536,19.76005,0,1
1237645941297250836,62.4883228571023,-1.2418977052875,6,24.95158,22.8025,21.67744,20.69828,20.2418,0,1
1237645941297250839,62.4902642735692,-1.14175109384444,6,24.29635,22.98014,21.36575,20.31254,19.6933,0,1
1237645941297250844,62.4940043633356,-1.18489516190925,6,24.16626,22.96148,22.89893,22.5498,21.52719,0,1
1237645941297250856,62.4984000083942,-1.23590329470591,6,24.26406,23.01275,21.24814,20.35314,19.70939,0,1
